id,main,description,icon,base,visibility,dt,timezone,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,filler_0,filler_1,filler_2,main.sea_level,main.grnd_level,wind.gust,snow.1h,message,filler_3,filler_4,filler_5,filler_6,filler_7,filler_8,filler_9,filler_10,filler_11,filler_12,filler_13,filler_14,filler_15,filler_16,filler_17,filler_18,filler_19,filler_20,filler_21,filler_22,filler_23,filler_24,filler_25,filler_26,rain.1h
169,600.0,Snow,light snow,13n,stations,156.0,1608737811.0,43200.0,Leningradskiy,200,178.42,69.38,-459.61239999999987,249.1,0.03200000000001779,0.03200000000001779,987.0,92.0,3.93,36.0,100.0,,,RU,0.0,0.0,,,,987.0,986.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
170,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737811.0,39600.0,Flinders,200,150.86,-34.58,-346.95759999999984,289.58,60.008,64.4,1016.0,77.0,2.13,319.0,90.0,1.0,9594.0,AU,1608748916.0,1608801008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,804.0,Clouds,overcast clouds,04n,stations,1929.0,1608737812.0,32400.0,Tiksi,200,128.87,71.69,-492.49839999999983,239.18,-18.237999999999943,-18.237999999999943,1024.0,89.0,3.2,28.0,100.0,,,RU,0.0,0.0,,,,1024.0,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737812.0,28800.0,Taksimo,200,114.88,56.34,-484.8195999999998,243.71,-13.971999999999937,-13.971999999999937,1021.0,83.0,0.15,196.0,99.0,,,RU,1608684808.0,1608709534.0,,,,1021.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,800.0,Clear,clear sky,01n,stations,10000.0,1608737812.0,0.0,Dalvik,200,-18.53,65.97,-434.46999999999997,258.42,14.0,14.0,1025.0,78.0,2.1,170.0,0.0,1.0,83.0,IS,1608724140.0,1608734261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,804.0,Clouds,overcast clouds,04d,stations,10000.0,1608737812.0,-10800.0,São João da Barra,200,-41.05,-21.64,-324.1156,295.65,73.4,77.0,1013.0,83.0,8.2,240.0,90.0,1.0,8337.0,BR,1608710394.0,1608758820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,500.0,Rain,light rain,10d,stations,10000.0,1608737813.0,-10800.0,São Félix do Xingu,200,-51.99,-6.64,-305.0967999999999,307.87,85.87400000000001,85.87400000000001,1009.0,68.0,0.95,210.0,65.0,,,BR,1608714721.0,1608759746.0,,,,1009.0,987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75
176,801.0,Clouds,few clouds,02d,stations,10000.0,1608737813.0,-18000.0,Pisco,200,-76.22,-13.7,-331.2435999999999,294.17,71.00600000000003,71.6,1014.0,78.0,5.1,310.0,20.0,1.0,8691.0,PE,1608719771.0,1608766331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
178,800.0,Clear,clear sky,01d,stations,10000.0,1608737772.0,-10800.0,Necochea,200,-58.74,-38.55,-292.26639999999986,303.74,93.00200000000008,93.00200000000008,999.0,33.0,7.19,322.0,1.0,3.0,2010353.0,AR,1608712110.0,1608765598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,500.0,Rain,light rain,10d,stations,10000.0,1608737815.0,7200.0,Lichinga,200.0,35.24,-13.31,-343.74999999999994,289.9,64.4,64.4,1018.0,93.0,5.1,360.0,40.0,1.0,2203.0,MZ,1608693055.0,1608739528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23
180,201.0,Thunderstorm,thunderstorm with rain,11d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
182,801.0,Clouds,few clouds,02n,stations,10000.0,1608737815.0,7200.0,Port Said,200,32.28,31.26,-344.91639999999984,285.85,63.75200000000008,63.75200000000008,1019.0,71.0,8.08,315.0,19.0,,,EG,1608698800.0,1608735204.0,,,,1019.0,1018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,800.0,Clear,clear sky,01d,stations,10000.0,1608737815.0,0.0,Taoudenni,200,-3.98,22.68,-325.8003999999999,289.38,74.37200000000004,74.37200000000004,1016.0,23.0,7.86,58.0,0.0,,,ML,1608706372.0,1608745042.0,,,,1016.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,500.0,Rain,light rain,10n,stations,10000.0,1608737816.0,36000.0,Popondetta,200,148.25,-8.75,-326.9019999999998,300.12,73.76000000000008,73.76000000000008,1007.0,94.0,1.47,207.0,100.0,,,PG,1608752851.0,1608798326.0,,,,1007.0,998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88
185,800.0,Clear,clear sky,01d,stations,10000.0,1608737715.0,-18000.0,Sept-Îles,200,-66.38,50.2,-433.65999999999997,256.63,14.0,15.8,1019.0,47.0,4.6,330.0,0.0,1.0,309.0,CA,1608726214.0,1608755162.0,,,,1019.0,1019.0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737816.0,-25200.0,Aklavik,200,-135.01,68.22,-479.8299999999998,241.38,-11.199999999999946,-11.199999999999946,998.0,76.0,5.7,170.0,75.0,1.0,821.0,CA,0.0,0.0,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737817.0,25200.0,Khatanga,200,102.5,71.97,-507.1755999999998,234.48,-26.39199999999994,-26.39199999999994,1029.0,86.0,3.35,60.0,54.0,,,RU,0.0,0.0,,,,1029.0,1025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,801.0,Clouds,few clouds,02d,stations,10000.0,1608737817.0,7200.0,Saldanha,200,17.94,-33.01,-327.54999999999995,294.18,73.4,73.4,1015.0,53.0,4.1,270.0,18.0,1.0,1943.0,ZA,1608694650.0,1608746239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
190,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737818.0,18000.0,Emba,200,58.14,48.83,-455.9835999999999,251.49,2.048000000000023,2.048000000000023,1030.0,88.0,2.15,1.0,58.0,,,KZ,1608695946.0,1608725641.0,,,,1030.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737818.0,28800.0,Baruun-Urt,200,113.28,46.68,-465.5739999999998,246.12,-3.279999999999937,-3.279999999999937,1024.0,90.0,5.45,246.0,97.0,,,MN,1608682168.0,1608712943.0,,,,1024.0,898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,800.0,Clear,clear sky,01n,stations,10000.0,1608737819.0,32400.0,Mirny,200,113.96,62.54,-531.6699999999998,228.49,-39.99999999999996,-39.99999999999996,1014.0,72.0,1.0,0.0,0.0,1.0,8848.0,RU,1608774952.0,1608792691.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,501.0,Rain,moderate rain,10n,stations,6437.0,1608737819.0,-32400.0,Ketchikan,200.0,-131.65,55.34,-392.3499999999999,259.53,37.4,37.4,1013.0,100.0,21.6,130.0,90.0,1.0,7741.0,US,1608743586.0,1608769131.0,,,,,,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05
194,701.0,Mist,mist,50n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737819.0,7200.0,Abnūb,200,31.15,27.27,-343.36119999999994,287.72,64.61600000000001,64.61600000000001,1018.0,56.0,4.83,348.0,100.0,,,EG,1608698521.0,1608736026.0,,,,1018.0,1012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,800.0,Clear,clear sky,01d,stations,10000.0,1608737718.0,-18000.0,Clearwater,200,-82.8,27.97,-344.3979999999999,288.9,62.00600000000003,66.00200000000008,1024.0,51.0,2.1,100.0,0.0,1.0,3654.0,US,1608725970.0,1608763290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,802.0,Clouds,scattered clouds,03n,stations,10000.0,1608737820.0,36000.0,Okhotsk,200,143.3,59.38,-489.7443999999999,237.27,-16.707999999999956,-16.707999999999956,1006.0,80.0,7.14,337.0,47.0,,,RU,1608765854.0,1608787700.0,,,,1006.0,1005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,800.0,Clear,clear sky,01n,stations,10000.0,1608737820.0,10800.0,Najrān,200,44.13,17.49,-330.78999999999996,291.33,71.6,71.6,1018.0,35.0,4.1,100.0,0.0,1.0,7421.0,SA,1608694211.0,1608734103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737820.0,3600.0,Krapkowice,200,17.97,50.48,-376.8627999999999,279.82,46.004000000000055,46.004000000000055,1014.0,92.0,0.45,130.0,98.0,3.0,265391.0,PL,1608706045.0,1608734830.0,,,,1014.0,994.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,800.0,Clear,clear sky,01n,stations,10000.0,1608737820.0,28800.0,Carnarvon,200,113.63,-24.87,-321.07,301.35,77.0,77.0,1009.0,100.0,4.6,210.0,0.0,1.0,9505.0,AU,1608672845.0,1608722098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
202,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737568.0,10800.0,Kapoeta,200,33.59,4.77,-298.7463999999998,303.07,89.40200000000007,89.40200000000007,1006.0,29.0,3.54,103.0,74.0,,,SS,1608695367.0,1608738008.0,,,,1006.0,934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,800.0,Clear,clear sky,01d,stations,10000.0,1608737821.0,0.0,Adrar,200,-10.07,20.5,-327.0315999999999,289.85,73.68800000000005,73.68800000000005,1014.0,21.0,6.31,88.0,0.0,,,MR,1608707572.0,1608746766.0,,,,1014.0,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737821.0,32400.0,Hasaki,200,140.83,35.73,-393.8403999999999,272.07,32.0,39.2,1018.0,59.0,1.5,150.0,75.0,1.0,7955.0,JP,1608759846.0,1608794894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737822.0,-10800.0,Rio Claro,200,-47.56,-22.41,-308.11,305.03,84.2,84.2,1014.0,66.0,2.6,80.0,75.0,1.0,8462.0,BR,1608711861.0,1608760479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,802.0,Clouds,scattered clouds,03n,stations,10000.0,1608737822.0,7200.0,Al Bardīyah,200,25.09,31.76,-350.61879999999996,285.53,60.58399999999999,60.58399999999999,1023.0,66.0,4.89,328.0,40.0,,,LY,1608700598.0,1608736858.0,,,,1023.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,802.0,Clouds,scattered clouds,03d,stations,10000.0,1608737822.0,10800.0,Beloha,200,45.05,-25.17,-309.34119999999996,302.38,83.516,83.516,1010.0,52.0,2.99,203.0,37.0,,,MG,1608689271.0,1608738602.0,,,,1010.0,992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,800.0,Clear,clear sky,01d,stations,10000.0,1608737822.0,-18000.0,Port-Cartier,200,-66.87,50.03,-433.4007999999999,256.72,14.0,15.8,1020.0,47.0,4.6,330.0,0.0,1.0,309.0,CA,1608726284.0,1608755328.0,,,,1020.0,1019.0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737823.0,32400.0,Zhigansk,200,123.37,66.77,-538.4415999999999,225.44,-43.76199999999996,-43.76199999999996,1023.0,78.0,2.37,340.0,66.0,,,RU,1608778127.0,1608784997.0,,,,1023.0,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,804.0,Clouds,overcast clouds,04d,stations,10000.0,1608737823.0,-21600.0,Griffith,200,-87.42,41.53,-377.51079999999985,271.44,44.6,46.99400000000007,1005.0,56.0,10.3,170.0,90.0,1.0,4505.0,US,1608729242.0,1608762237.0,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,801.0,Clouds,few clouds,02d,stations,10000.0,1608737565.0,-10800.0,Rawson,200,-65.1,-43.3,-317.2791999999999,293.04,79.10600000000002,79.10600000000002,1007.0,22.0,6.77,288.0,22.0,,,AR,1608712669.0,1608768093.0,,,,1007.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,801.0,Clouds,few clouds,02d,stations,10000.0,1608737823.0,-18000.0,Palmer,200,-72.33,42.16,-401.2275999999998,270.03,28.994000000000074,35.00600000000003,1028.0,86.0,1.64,290.0,20.0,1.0,3598.0,US,1608725743.0,1608758490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,802.0,Clouds,scattered clouds,03d,stations,10000.0,1608737824.0,3600.0,Yaan,200,8.57,7.38,-288.37839999999983,308.2,95.16200000000006,95.16200000000006,1006.0,28.0,1.78,44.0,32.0,,,NG,1608701647.0,1608743741.0,,,,1006.0,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,801.0,Clouds,few clouds,02d,stations,10000.0,1608737824.0,7200.0,East London,200,27.91,-33.02,-324.31,292.22,75.2,75.2,1008.0,64.0,10.3,220.0,20.0,1.0,1912.0,ZA,1608692255.0,1608743847.0,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,802.0,Clouds,scattered clouds,03d,stations,9000.0,1608737824.0,-18000.0,Nuevitas,200,-77.26,21.55,-314.59,300.14,80.6,80.6,1020.0,74.0,6.7,20.0,40.0,1.0,7230.0,CU,1608723828.0,1608762773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
217,500.0,Rain,light rain,10n,stations,4000.0,1608737825.0,7200.0,Asău,200.0,26.4,46.43,-390.95679999999993,270.82,37.004000000000055,41.0,1018.0,100.0,6.2,170.0,75.0,1.0,6909.0,RO,1608702966.0,1608733862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19
218,701.0,Mist,mist,50n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,804.0,Clouds,overcast clouds,04d,stations,10000.0,1608737825.0,-10800.0,Sisimiut,200,-53.67,66.94,-417.6544,263.7,23.341999999999995,23.341999999999995,989.0,90.0,2.73,34.0,100.0,,,GL,1608734709.0,1608740564.0,,,,989.0,989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,802.0,Clouds,scattered clouds,03d,stations,10000.0,1608737826.0,3600.0,Savalou,200,1.98,7.93,-283.9071999999999,309.12,97.64600000000004,97.64600000000004,1006.0,25.0,2.16,118.0,26.0,,,BJ,1608703287.0,1608745265.0,,,,1006.0,988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,800.0,Clear,clear sky,01n,stations,10000.0,1608737818.0,-28800.0,North Bend,200,-124.22,43.41,-395.52519999999987,269.81,33.008,39.00200000000008,1028.0,80.0,4.6,80.0,1.0,1.0,5239.0,US,1608738455.0,1608770694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,800.0,Clear,clear sky,01d,stations,10000.0,1608737826.0,-18000.0,Raymond,200,-70.47,43.9,-407.6427999999999,267.87,26.00600000000003,32.0,1026.0,60.0,0.89,229.0,0.0,3.0,2006928.0,US,1608725654.0,1608757686.0,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
224,761.0,Dust,dust,50d,stations,2000.0,1608737827.0,0.0,Nouadhibou,200,-17.03,20.93,-324.31,293.31,75.2,75.2,1013.0,38.0,5.1,160.0,0.0,1.0,2444.0,MR,1608709294.0,1608748386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,500.0,Rain,light rain,10n,stations,10000.0,1608737827.0,19800.0,Hambantota,200,81.12,6.12,-327.54999999999995,300.34,73.4,73.4,1011.0,100.0,1.5,350.0,40.0,1.0,9124.0,LK,1608684097.0,1608726456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
226,801.0,Clouds,few clouds,02d,stations,10000.0,1608737828.0,-18000.0,Calamar,200,-74.91,10.25,-301.62999999999994,309.61,87.8,87.8,1011.0,74.0,2.1,0.0,20.0,1.0,8588.0,CO,1608721993.0,1608763479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737828.0,-10800.0,Caravelas,200,-39.25,-17.71,-303.7359999999999,303.31,86.63000000000004,86.63000000000004,1012.0,53.0,5.34,44.0,62.0,,,BR,1608710436.0,1608757914.0,,,,1012.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,800.0,Clear,clear sky,01n,stations,10000.0,1608737829.0,28800.0,Laiyang,200,120.71,36.98,-403.8844,267.96,30.991999999999997,30.991999999999997,1015.0,74.0,2.94,318.0,0.0,3.0,2000530.0,CN,1608678456.0,1608713087.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,800.0,Clear,clear sky,01d,stations,10000.0,1608737829.0,-10800.0,Cidreira,200,-50.21,-30.18,-324.66639999999984,295.0,75.00200000000008,75.00200000000008,1015.0,60.0,5.56,80.0,0.0,,,BR,1608711443.0,1608762169.0,,,,1015.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,804.0,Clouds,overcast clouds,04d,stations,6017.0,1608737829.0,-18000.0,Goderich,200,-81.72,43.75,-392.3499999999999,269.61,37.4,37.4,1016.0,86.0,6.7,160.0,100.0,1.0,253.0,CA,1608728323.0,1608760419.0,,,,1016.0,993.0,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,800.0,Clear,clear sky,01d,stations,10000.0,1608737830.0,-10800.0,Lebu,200,-73.65,-37.62,-350.03559999999993,283.69,60.908,60.908,1016.0,70.0,8.18,194.0,0.0,,,CL,1608715861.0,1608769007.0,,,,1016.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,801.0,Clouds,few clouds,02d,stations,10000.0,1608737830.0,3600.0,Mossamedes,200,12.15,-15.2,-328.1331999999998,294.1,73.07600000000009,73.07600000000009,1009.0,72.0,6.36,233.0,19.0,,,AO,1608698385.0,1608745284.0,,,,1009.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737831.0,25200.0,Bambanglipuro,200,110.28,-7.95,-316.5339999999998,303.32,79.52000000000007,79.52000000000007,1009.0,75.0,1.03,203.0,77.0,,,ID,1608675623.0,1608720928.0,,,,1009.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,500.0,Rain,light rain,10n,stations,10000.0,1608737831.0,14400.0,Saint-Philippe,200,55.77,-21.36,-323.88879999999995,291.57,69.00800000000001,78.8,1011.0,74.0,12.9,120.0,0.0,1.0,2127.0,RE,1608687184.0,1608735541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
235,801.0,Clouds,few clouds,02n,stations,10000.0,1608737832.0,25200.0,Igarka,200,86.58,67.47,-531.7995999999998,227.85,-40.07199999999993,-40.07199999999993,1027.0,79.0,1.87,7.0,21.0,,,RU,0.0,0.0,,,,1027.0,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737717.0,-12600.0,Torbay,200,-52.73,47.67,-392.9007999999998,270.59,37.004000000000055,37.4,1002.0,74.0,4.6,280.0,75.0,1.0,998.0,CA,1608722264.0,1608752559.0,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,804.0,Clouds,overcast clouds,04d,stations,10000.0,1608737832.0,0.0,Cercal,200,-8.67,37.81,-346.3095999999999,290.34,62.00600000000003,64.00400000000005,1024.0,81.0,1.79,240.0,90.0,3.0,2004009.0,PT,1608709658.0,1608744009.0,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,800.0,Clear,clear sky,01n,stations,10000.0,1608737832.0,28800.0,Sishui,200,117.28,35.65,-396.1083999999998,271.94,35.312000000000054,35.312000000000054,1025.0,78.0,1.21,40.0,0.0,,,CN,1608679061.0,1608714129.0,,,,1025.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,800.0,Clear,clear sky,01d,stations,10000.0,1608737832.0,-21600.0,Chalchihuites,200,-103.88,23.48,-357.0015999999999,282.69,57.038000000000046,57.038000000000046,1019.0,32.0,2.92,215.0,0.0,,,MX,1608730454.0,1608768929.0,,,,1019.0,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737833.0,-28800.0,Port Hardy,200,-127.42,50.7,-388.59159999999986,270.63,37.4,42.8,1029.0,74.0,6.7,120.0,75.0,1.0,1011.0,CA,1608741012.0,1608769674.0,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
242,800.0,Clear,clear sky,01n,stations,10000.0,1608737833.0,19800.0,Kohima,200,94.12,25.67,-374.17359999999996,280.39,47.498000000000026,47.498000000000026,1014.0,92.0,1.09,144.0,0.0,,,IN,1608683195.0,1608721116.0,,,,1014.0,855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737833.0,3600.0,Tromsø,200,18.96,69.65,-389.10999999999996,265.49,39.2,39.2,1001.0,64.0,13.4,170.0,90.0,1.0,1681.0,NO,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,800.0,Clear,clear sky,01d,stations,10000.0,1608737817.0,-10800.0,Mar del Plata,200,-57.56,-38.0,-301.62999999999994,298.34,87.8,87.8,1011.0,29.0,8.7,340.0,0.0,1.0,8305.0,AR,1608711928.0,1608765213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,800.0,Clear,clear sky,01n,stations,10000.0,1608737834.0,18000.0,Shubarkuduk,200,56.49,49.14,-458.3811999999998,250.91,0.7160000000000579,0.7160000000000579,1030.0,83.0,1.84,16.0,3.0,,,KZ,1608696425.0,1608725955.0,,,,1030.0,1005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,city not found,,,,,,,,,,,,,,,,,,,,,,,,,
247,804.0,Clouds,overcast clouds,04n,stations,1091.0,1608737835.0,18000.0,Gornopravdinsk,200,69.9,60.05,-458.0895999999999,250.85,0.8780000000000641,0.8780000000000641,1013.0,93.0,2.13,332.0,99.0,,,RU,1608697433.0,1608718507.0,,,,1013.0,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737835.0,36000.0,Khasan,200,130.64,42.43,-405.3423999999999,265.11,30.182000000000016,30.182000000000016,1010.0,90.0,6.74,319.0,77.0,,,RU,1608763495.0,1608796138.0,,,,1010.0,1007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737835.0,-32400.0,Fairbanks,200,-147.72,64.84,-422.12559999999996,263.0,19.994000000000074,21.2,982.0,85.0,1.49,199.0,90.0,1.0,7684.0,US,1608753559.0,1608766874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,800.0,Clear,clear sky,01d,stations,10000.0,1608737836.0,-18000.0,Sussex,200,-74.67,41.18,-395.2659999999999,271.49,33.008,37.99400000000007,1029.0,55.0,1.5,170.0,1.0,1.0,4163.0,US,1608726113.0,1608759244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737836.0,7200.0,Montepuez,200,39.0,-13.13,-309.95679999999993,303.42,83.174,83.174,1008.0,55.0,1.67,75.0,74.0,,,MZ,1608692172.0,1608738605.0,,,,1008.0,949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,804.0,Clouds,overcast clouds,04n,stations,10000.0,1608737836.0,39600.0,Magadan,200,150.8,59.57,-483.9448,240.26,-13.485999999999969,-13.485999999999969,1005.0,82.0,5.48,21.0,96.0,,,RU,1608764158.0,1608785795.0,,,,1005.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,800.0,Clear,clear sky,01d,stations,10000.0,1608737836.0,3600.0,Fes,200,-5.0,34.04,-330.78999999999996,291.94,71.6,71.6,1025.0,30.0,2.6,320.0,0.0,1.0,2390.0,MA,1608708164.0,1608743741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737836.0,0.0,Ponta do Sol,200,-17.1,32.67,-341.77359999999993,291.02,62.00600000000003,68.0,1021.0,72.0,2.6,150.0,75.0,1.0,6894.0,PT,1608710861.0,1608746853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,501.0,Rain,moderate rain,10d,stations,6000.0,1608737837.0,-18000.0,Campoverde,200.0,-74.81,-8.48,-330.78999999999996,298.38,71.6,71.6,1015.0,100.0,2.1,330.0,90.0,1.0,8675.0,PE,1608720003.0,1608765421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54
256,701.0,Mist,mist,50d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,803.0,Clouds,broken clouds,04d,stations,10000.0,1608737837.0,-10800.0,Cabedelo,200,-34.83,-6.98,-304.87,303.11,86.0,86.0,1012.0,62.0,6.7,70.0,75.0,1.0,8391.0,BR,1608710565.0,1608755663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,803.0,Clouds,broken clouds,04n,stations,10000.0,1608737837.0,3600.0,Sierpc,200,19.67,52.86,-395.5575999999998,272.12,35.61800000000009,35.61800000000009,1014.0,91.0,1.65,196.0,55.0,,,PL,1608706371.0,1608733688.0,,,,1014.0,1001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,615.0,Snow,light rain and snow,13n,stations,10000.0,1608737838.0,7200.0,Tornio,200,24.15,65.85,-398.8299999999999,270.1,33.8,33.8,1002.0,98.0,3.1,110.0,90.0,1.0,1341.0,FI,1608713698.0,1608724209.0,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
